Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Commander Liara Portyr","White/Red","{3}{R}{W}","5","U","(Commander Legends: Battle for Baldur's Gate)","Legendary Creature — Human Soldier","5","3","""Whenever you attack, spells you cast from exile this turn cost {X} less to cast, where X is the number of players being attacked. Exile the top X cards of your library. Until end of turn, you may cast spells from among those exiled cards.""","0","David Rapoza","""• Commander Liara Portyr's triggered ability reduces the cost of all spells you cast from exile, even if you are casting them with a different permission. For example, if you are casting an exiled permanent spell with an Adventure in the same turn that this triggered ability resolved, it would cost {X} less to cast.
• If you attack a planeswalker but don't also attack that planeswalker's controller, that player won't count toward the value of X.
• Commander Liara Portyr doesn't have to be among the attacking creatures.""","658488","270","","2022-Jul-17_03:36:30","USD","54","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563153","0","$0.63","$0.63","1","1x","","9ac8b247-455e-4a3f-9f88-b20918c36cc3","272605","","0"
"Descent into Avernus","Red","{2}{R}","3","R","(Commander Legends: Battle for Baldur's Gate)","Enchantment","0","0","""At the beginning of your upkeep, put two descent counters on Descent into Avernus. Then each player creates X Treasure tokens and Descent into Avernus deals X damage to each player, where X is the number of descent counters on Descent into Avernus.""","0","Bruce Brenneise","""""","660735","169","","2022-Jul-17_03:10:58","USD","9","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563052","1","$2.02","$2.02","1","1x","","faadf72f-b2d5-4271-8d5c-a586acf63453","272926","","0"
"Displacer Kitten","Blue","{3}{U}","4","R","(Commander Legends: Battle for Baldur's Gate)","Creature — Cat Beast","2","2","""Avoidance — Whenever you cast a noncreature spell, exile up to one target nonland permanent you control, then return that card to the battlefield under its owner's control.""","0","Campbell White","""• When the card returns to the battlefield, it will be a new object with no connection to the card that was exiled. Auras attached to the exiled creature will be put into their owners' graveyards. Any Equipment will become unattached and remain on the battlefield. Any counters on the exiled permanent will cease to exist.
• If a token is exiled this way, it will cease to exist and won't return to the battlefield.""","659841","63","","2022-Jul-17_03:07:53","USD","4","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","562946","1","$9.26","$9.26","1","1x","","c7a401b8-29fb-46ef-a663-427f66724d5c","272901","","0"
"Earthquake Dragon","Green","{14}{G}","15","R","(Commander Legends: Battle for Baldur's Gate)","Creature — Elemental Dragon","10","10","""This spell costs {X} less to cast, where X is the total mana value of Dragons you control.
Flying, trample
{2}{G}, Sacrifice a land: Return Earthquake Dragon from your graveyard to your hand.""","0","Johan Grenier","""• If a permanent has {X} in its mana cost, X is 0 when calculating its mana value.
• The total cost to cast Earthquake Dragon is locked in before you pay that cost. For example, if you control three Dragons, each with mana value 4, including one you can sacrifice to add {C}, the total cost of Earthquake Dragon is {2}{G}. Then you can sacrifice the Dragon as you activate mana abilities just before paying the cost.
• If the total mana value of Dragons you control is 14 or greater, Earthquake Dragon costs {G} to cast.
• Once a player has announced that they are casting Earthquake Dragon, no player may take actions to try and change the number of Dragons its controller controls before that spell's cost is locked in.
• Earthquake Dragon's last ability can be activated only if it is in your graveyard.""","660279","228","","2022-Jul-17_03:11:03","USD","12","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563111","1","$1.39","$1.39","1","1x","","bfedfd30-8075-429e-a0fa-4919920c8632","273062","","0"
"Eldritch Pact","Black","{6}{B}","7","R","(Commander Legends: Battle for Baldur's Gate)","Sorcery","0","0","""Target player draws X cards and loses X life, where X is the number of cards in their graveyard.""","0","Peter Polach","""""","660728","126","","2022-Jul-17_03:24:42","USD","38","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563009","1","$0.35","$0.35","1","1x","","d578bdc3-1edf-4267-b612-2236b54329c6","273130","","0"
"Firbolg Flutist","Red","{4}{R}{R}","6","R","(Commander Legends: Battle for Baldur's Gate)","Creature — Giant Bard","4","4","""Enthralling Performance — When Firbolg Flutist enters the battlefield, gain control of target creature you don't control until end of turn. Untap it. It gains haste and myriad until end of turn. (Whenever it attacks, for each opponent other than defending player, you may create a token that's a copy of that creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)""","0","Joseph Weston","""• Firbolg Flutist's triggered ability can target any creature you don't control, even one that is untapped.
• Gaining control of a creature doesn't cause you to gain control of any Auras or Equipment attached to it.
• The term “defending player” in the myriad rules (or any other ability of an attacking creature) refers to the player the creature with myriad was attacking or the controller of the planeswalker it was attacking at the time the ability resolves. If that creature is no longer attacking, it refers to the player it was last attacking or the controller of the planeswalker it was last attacking.
• If the defending player is your only opponent, no tokens are put onto the battlefield.
• You choose whether each token is attacking the player or a planeswalker they control as the token is created. If it’s attacking a planeswalker, you choose which one.
• Although the tokens enter the battlefield attacking, they were never declared as attackers. Abilities that trigger whenever a creature attacks won’t trigger, including the myriad ability of the tokens. If there are any costs to have a creature attack, those costs won’t apply to the tokens.
• The tokens all enter the battlefield at the same time.
• Each token copies exactly what was printed on the original creature and nothing else. It doesn’t copy whether that creature is tapped or untapped, whether it has any counters on it or Auras and Equipment attached to it, or any non-copy effects that have changed its power, toughness, types, color, and so on.
• Any enters-the-battlefield abilities of the copied creature will trigger when the tokens enter the battlefield. Any “as [this permanent] enters the battlefield” or “[this permanent] enters the battlefield with” abilities of the copied creature will also work.
• If myriad creates more than one token for any given player (due to an effect such as the one Doubling Season creates), you may choose separately for each token whether it’s attacking the player or a planeswalker they control.
• If a token created with the myriad ability phases out before the next end step, the delayed triggered ability will still trigger at the beginning of the next end step after it phases in again. However, if it phases out with that triggered ability on the stack, it won't be exiled, and the delayed triggered ability won't trigger again during future end steps.""","659236","174","","2022-Jul-17_03:30:04","USD","47","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563057","0","$0.48","$0.48","1","1x","","73255900-11ac-4a82-bd30-2dc24addd8e6","272739","","0"
"Font of Magic","Blue","{3}{U}","4","M","(Commander Legends: Battle for Baldur's Gate)","Enchantment","0","0","""Instant and sorcery spells you cast cost {1} less to cast for each time you've cast a commander from the command zone this game.""","0","Francis Tneh","""• This includes Backgrounds that are your commander.""","659842","71","","2022-Jul-17_03:11:07","USD","14","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","562954","1","$0.65","$0.65","1","1x","","137ee879-bbc3-4e11-b103-3cc604867b1c","272909","","0"
"Fraying Line","","{4}","4","R","(Commander Legends: Battle for Baldur's Gate)","Artifact","0","0","""When Fraying Line enters the battlefield, put a rope counter on target creature you control.
At the beginning of each player's upkeep, that player may pay {2}. If they do, they put a rope counter on a creature they control. Otherwise, exile Fraying Line and each creature without a rope counter on it, then remove all rope counters from all creatures.""","0","Campbell White","""""","660758","314","","2022-Jul-17_03:27:59","USD","45","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563197","1","$0.30","$0.30","1","1x","","75bf7702-c97d-4b88-b815-769c4906e014","273133","","0"
"Ghost-Lit Drifter","Blue","{2}{U}","3","U","(Modern Horizons 2)","Creature — Spirit","2","2","""Flying
{2}{U}: Another target creature gains flying until end of turn.
Channel — {X}{U}, Discard Ghost-Lit Drifter: X target creatures gain flying until end of turn.""","0","Mila Pesic","""""","566435","45","","2022-Jul-17_03:24:33","USD","37","Modern Horizons 2","(MH2)","(mh2)","MH2","[MH2]","[mh2]","MH2","mh2","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","522121","1","$0.20","$0.20","1","1x","","5a8cd89e-d849-4107-a629-98eae4c91489","239841","","0"
"Hezrou // Demonic Stench","Black","{5}{B}{B} // {B}","7","C","(Commander Legends: Battle for Baldur's Gate)","Creature — Frog Demon // Instant — Adventure","6","6","""Whenever one or more creatures you control become blocked, each blocking creature gets -1/-1 until end of turn.
<>
Each creature that blocked this turn gets -1/-1 until end of turn. (Then exile this card. You may cast the creature later from exile.)""","0","Brent Hollowell","""• An adventurer card is a permanent card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it’s in your graveyard, Altar of Bhaal is an artifact card whose mana value is 2.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card’s normal characteristics. The spell’s color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it’s legal to cast that spell.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner’s graveyard as it resolves. For as long as it remains exiled, that player may cast it as a permanent spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won’t be exiled and the spell’s controller won’t be able to cast it as a permanent later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won’t give you permission to cast it as a permanent spell.
• You must still follow any relevant timing rules for the permanent spell you cast from exile. Normally, you’ll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it’s not possible to cast the copy from exile.
• An effect may refer to a card, spell, or permanent that “has an Adventure.” This refers to a card, spell, or permanent that has an adventurer card’s set of alternative characteristics, even if they’re not being used and even if that card was never cast as an Adventure.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it’s a token) or cease to be a copy (if it’s a nontoken permanent), and so you won’t be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn’t casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","660823","131","","2022-Jul-17_03:22:33","USD","29","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","0","0","$0.25","$0.25","1","1x","","0c2f40e7-82b0-4847-994d-9326a88c4965","273405","","0"
"Jon Irenicus, Shattered One","Blue/Black","{2}{U}{B}","4","R","(Commander Legends: Battle for Baldur's Gate)","Legendary Creature — Elf Wizard","3","3","""At the beginning of your end step, target opponent gains control of up to one target creature you control. Put two +1/+1 counters on it and tap it. It's goaded for the rest of the game and it gains ""This creature can't be sacrificed."" (It attacks each combat if able and attacks a player other than you if able.)
Whenever a creature you own but don't control attacks, you draw a card.""","0","Igor Grechanyi","""• A token's owner is the player who created it.
• When Jon Irenicus's first ability resolves, the opponent will gain control of a creature and that creature will immediately gain “This creature can't be sacrificed” as part of the resolution of the ability. There is no window of opportunity for that player to sacrifice that creature before it gains the ability.""","658495","278","","2022-Jul-17_03:22:45","USD","30","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563161","0","$0.40","$0.40","1","1x","","bfddb61e-986f-4557-819d-d6c0ca85c74a","272528","","0"
"Lae'zel's Acrobatics","White","{3}{W}","4","R","(Commander Legends: Battle for Baldur's Gate)","Instant","0","0","""Exile all nontoken creatures you control, then roll a d20.
1—9 | Return those cards to the battlefield under their owner's control at the beginning of the next end step.
10—20 | Return those cards to the battlefield under their owner's control, then exile them again. Return those cards to the battlefield under their owner's control at the beginning of the next end step.""","0","Tatiana Kirgetova","""""","659367","30","","2022-Jul-17_03:17:43","USD","21","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","562913","1","$0.80","$0.80","1","1x","","0d102241-4463-437f-b2bb-f574d9dbbd1e","272885","","0"
"Lightning Bolt","Red","{R}","1","C","(Commander Legends: Battle for Baldur's Gate)","Instant","0","0","""Lightning Bolt deals 3 damage to any target.""","0","Irina Nordsol","""""","650833","187","","2022-Jul-17_03:31:42","USD","50","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563070","1","$0.79","$0.79","1","1x","","ae5f9fb1-5a55-4db3-98a1-2628e3598c18","267051","","0"
"Lozhan, Dragons' Legacy","Blue/Red","{3}{U}{R}","5","U","(Commander Legends: Battle for Baldur's Gate)","Legendary Creature — Dragon Shaman","4","2","""Flying
Whenever you cast an Adventure or Dragon spell, Lozhan, Dragons' Legacy deals damage equal to that spell's mana value to any target that isn't a commander.""","0","Rudy Siswanto","""""","658734","281","","2022-Jul-17_03:23:24","USD","33","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563164","0","$1.11","$1.11","1","1x","","fe604232-19da-4331-a6f2-ddb004f1dd90","272624","","0"
"Majestic Genesis","Green","{6}{G}{G}","8","M","(Commander Legends: Battle for Baldur's Gate)","Sorcery","0","0","""Reveal the top X cards of your library, where X is the greatest mana value of a commander you own on the battlefield or in the command zone. You may put any number of permanent cards from among them onto the battlefield. Put the rest on the bottom of your library in a random order.""","0","Alayna Danner","""• If your commander is under the control of another player as Majestic Genesis resolves, it is still on the battlefield and will still be used to determine the value of X.""","659230","240","","2022-Jul-17_03:09:17","USD","8","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563123","1","$1.51","$1.51","1","1x","","eaadb067-4a77-4d6e-931d-447bd0c06594","272735","","0"
"Marut","","{8}","8","C","(Commander Legends: Battle for Baldur's Gate)","Artifact Creature — Construct","7","7","""Trample
When Marut enters the battlefield, if mana from a Treasure was spent to cast it, create a Treasure token for each mana from a Treasure spent to cast it. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")""","0","Campbell White","""""","660831","322","","2022-Jul-17_03:16:53","USD","19","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563205","0","$0.25","$0.25","1","1x","","a3ce857f-2870-4dc9-a763-9ce710e4b375","273379","","0"
"Miirym, Sentinel Wyrm","Blue/Red/Green","{3}{G}{U}{R}","6","R","(Commander Legends: Battle for Baldur's Gate)","Legendary Creature — Dragon Spirit","6","6","""Flying, ward {2}
Whenever another nontoken Dragon enters the battlefield under your control, create a token that's a copy of it, except the token isn't legendary.""","0","Kekai Kotaki","""• Miirym, Sentinel Wyrm's triggered ability copies the printed values of the Dragon that entered the battlefield. It won't copy any counters on that creature or any effects that have changed its power, toughness, types, color, and so on.
• If the Dragon that entered the battlefield is copying something else as the triggered ability resolves, the token will be a copy of whatever that creature is a copy of.""","660752","284","","2022-Jul-17_03:15:00","USD","16","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","563167","0","$2.75","$2.75","1","1x","","a934590b-5c70-4f07-af67-fbe817a99531","273196","","0"
"Minsc & Boo, Timeless Heroes","Red/Green","{2}{R}{G}","4","M","(Commander Legends: Battle for Baldur's Gate)","Legendary Planeswalker — Minsc","0","0","""When Minsc & Boo, Timeless Heroes enters the battlefield and at the beginning of your upkeep, you may create Boo, a legendary 1/1 red Hamster creature token with trample and haste.
+1: Put three +1/+1 counters on up to one target creature with trample or haste.
−2: Sacrifice a creature. When you do, Minsc & Boo, Timeless Heroes deals X damage to any target, where X is that creature's power. If the sacrificed creature was a Hamster, draw X cards.
Minsc & Boo, Timeless Heroes can be your commander.""","0","Andreas Zafiratos","""• If there is no legal target for the reflexive trigger in Minsc & Boo's second loyalty ability, or if the target is illegal as the ability tries to resolve, you will not draw any cards even if the sacrificed creature was a Hamster.
• Minsc & Boo's second loyalty ability won't deal extra damage if you shout “Go for the eyes, Boo!” but it definitely can't hurt.""","650835","285","","2022-Jul-17_03:09:15","USD","7","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","3","563168","1","$11.24","$11.24","1","1x","","928036c9-11b8-493e-b9f2-8fbd3487cd19","267049","","0"
"Modify Memory","Blue","{4}{U}","5","U","(Commander Legends: Battle for Baldur's Gate)","Sorcery","0","0","""Exchange control of two target creatures controlled by different players. If you control neither creature, draw three cards.""","0","Dave Greco","""""","660264","83","","2022-Jul-17_03:23:01","USD","31","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","Foil","1","foil","Regular","Not Using","Have","","","Commander Legends 2","0","562966","0","$0.40","$0.40","1","1x","","f915b034-ab16-48a6-a151-71eaa0b542f9","273052","","0"
"Myrkul, Lord of Bones","White/Black/Green","{4}{W}{B}{G}","7","R","(Commander Legends: Battle for Baldur's Gate)","Legendary Creature — God","7","5","""As long as your life total is less than or equal to half your starting life total, Myrkul, Lord of Bones has indestructible.
Whenever another nontoken creature you control dies, you may exile it. If you do, create a token that's a copy of that card, except it's an enchantment and loses all other card types.""","0","Isis","""• If Myrkul, Lord of Bones is dealt lethal damage at the same time that its controller's life total is reduced to less than or equal to half their starting life total, Myrkul will have indestructible at the time state-based actions are performed and survive.
• The last ability creates a copy of the card as it last existed in the graveyard, not of the creature as it last existed on the battlefield.""","658746","287","","2022-Jul-17_03:27:47","USD","42","Commander Legends: Battle for Baldur's Gate","(CLB)","(clb)","CLB","[CLB]","[clb]","CLB","clb","","0","","Regular","Not Using","Have","","","Commander Legends 2","0","563170","1","$0.35","$0.35","1","1x","","82824d05-5215-459a-aa73-3c5a6be3d464","272620","","0"
