Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Artists,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros
"Catalyst Elemental","Red","{2}{R}","3","C","(Core Set 2019)","Creature — Elemental","2","2","""Sacrifice Catalyst Elemental: Add {R}{R}.""","0","Deruchenko Alexander","""""","360231","132","","2023-Feb-05_04:33:50","USD","2803","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447268","3","$0.20","$0.60","3","3x","","e83a678b-19d4-47a5-aa1c-c2437e5009c0","168648","","0"
"Cavalry Drillmaster","White","{1}{W}","2","C","(Core Set 2019)","Creature — Human Knight","2","1","""When Cavalry Drillmaster enters the battlefield, target creature gets +2/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.)""","0","Slawomir Maniak","""""","359856","8","","2023-Feb-05_02:21:28","USD","2783","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447144","1","$0.17","$0.17","1","1x","","62d2e929-7ae3-4560-9cfa-53b89c8a6016","168588","","0"
"Centaur Courser","Green","{2}{G}","3","C","(Core Set 2020)","Creature — Centaur Warrior","3","3","""""","0","Vance Kovacs","""""","379533","168","","2023-Feb-05_04:47:28","USD","2820","Core Set 2020","(M20)","(m20)","M20","[M20]","[m20]","M20","m20","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","466922","4","$0.16","$0.64","4","4x","","e8b67ee8-3189-4426-8b1a-b540267768fd","192901","","0"
"Child of Night","Black","{1}{B}","2","C","(Core Set 2019)","Creature — Vampire","2","1","""Lifelink""","0","Ash Wood","""""","360002","89","","2023-Jan-31_15:25:11","USD","2198","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447225","3","$0.20","$0.60","3","3x","","3867704d-d2ef-4185-b53d-84eba6a6776f","169069","","0"
"Cinder Barrens","Land","","0","C","(Core Set 2019)","Land","0","0","""Cinder Barrens enters the battlefield tapped.
{T}: Add {B} or {R}.""","0","Titus Lunter","""""","360238","248","","2023-May-01_05:50:00","USD","4953","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447385","1","$0.25","$0.25","1","1x","","db41b554-2bb1-4f11-be29-233d36cc955a","169296","","0"
"Colossal Dreadmaw","Green","{4}{G}{G}","6","C","(Core Set 2019)","Creature — Dinosaur","6","6","""Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)""","0","Jesper Ejsing","""""","359629","172","","2023-Feb-05_04:47:30","USD","2821","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447308","4","$0.21","$0.84","4","4x","","80d4ce4f-8255-419b-9e7f-544d9798e5c8","168481","","0"
"Crash Through","Red","{R}","1","C","(Core Set 2019)","Sorcery","0","0","""Creatures you control gain trample until end of turn. (A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.)
Draw a card.""","0","Izzy","""• Crash Through affects only creatures you control at the time it resolves. Creatures you begin to control later in the turn won't gain trample.
• You may cast Crash Through even if you control no creatures. If you control no creatures as the spell resolves, you'll just draw a card.""","360291","133","","2023-Feb-05_04:33:55","USD","2804","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447269","1","$0.25","$0.25","1","1x","","a9737a83-8c58-44b5-816e-d8df8a577921","169297","","0"
"Daggerback Basilisk","Green","{2}{G}","3","C","(Core Set 2019)","Creature — Basilisk","2","2","""Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)""","0","Jesper Ejsing","""""","360281","174","","2023-Feb-05_04:47:32","USD","2822","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447310","4","$0.20","$0.80","4","4x","","7bc8325b-c7a8-49a5-8a54-a419800ffb93","169322","","0"
"Daybreak Chaplain","White","{1}{W}","2","C","(Core Set 2019)","Creature — Human Cleric","1","3","""Lifelink (Damage dealt by this creature also causes you to gain that much life.)""","0","Volkan Baǵa","""""","360005","10","","2023-Feb-05_02:21:39","USD","2784","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447146","4","$0.17","$0.68","4","4x","","c2f461b1-c801-4f0c-8fd7-fe68b6078ac6","166702","","0"
"Diamond Mare","","{2}","2","U","(Core Set 2019)","Artifact Creature — Horse","1","3","""As Diamond Mare enters the battlefield, choose a color.
Whenever you cast a spell of the chosen color, you gain 1 life.""","0","Alayna Danner","""""","360012","231","","2023-Jan-30_21:30:30","USD","2031","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447368","2","$0.25","$0.50","2","2x","","ca600b3f-2c70-489b-b218-6e3245b90114","169071","","0"
"Disperse","Blue","{1}{U}","2","C","(Core Set 2019)","Instant","0","0","""Return target nonland permanent to its owner's hand.""","0","Ryan Yee","""""","360305","50","","2023-Feb-02_04:23:47","USD","2566","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447186","1","$0.20","$0.20","1","1x","","2ff7c89c-41dc-4ac3-bbce-38ab86f435ea","166703","","0"
"Divination","Blue","{2}{U}","3","C","(Core Set 2019)","Sorcery","0","0","""Draw two cards.""","0","Willian Murai","""""","359597","51","","2023-Feb-02_04:23:45","USD","2565","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447187","4","$0.20","$0.80","4","4x","","cb3b35b8-f321-46d8-a441-6b9a6efa9021","168449","","0"
"Doomed Dissenter","Black","{1}{B}","2","C","(Core Set 2019)","Creature — Human","1","1","""When Doomed Dissenter dies, create a 2/2 black Zombie creature token.""","0","Tony Foti","""""","360299","93","","2023-Jan-31_15:25:51","USD","2199","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447229","4","$0.20","$0.80","4","4x","","a1f70ee8-7e59-43d6-a7b2-29cb5cd1d8b3","169307","","0"
"Druid of the Cowl","Green","{1}{G}","2","C","(Core Set 2019)","Creature — Elf Druid","1","3","""{T}: Add {G}.""","0","Magali Villeneuve","""""","359844","177","","2023-Feb-05_04:47:35","USD","2823","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447313","5","$0.20","$1.00","5","5x","","76ceff1d-9e83-41cc-b54b-8bf90d985da9","168599","","0"
"Duress","Black","{B}","1","C","(Core Set 2019)","Sorcery","0","0","""Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.""","0","Steven Belledin","""""","360298","94","","2023-Jan-31_15:26:06","USD","2200","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447230","3","$0.23","$0.69","3","3x","","b433b9fc-69fc-4a57-a16b-f1afd3033b56","169306","","0"
"Dwarven Priest","White","{3}{W}","4","C","(Core Set 2019)","Creature — Dwarf Cleric","2","4","""When Dwarven Priest enters the battlefield, you gain 1 life for each creature you control.""","0","Even Amundsen","""• The number of creatures you control is counted only as Dwarven Priest’s ability resolves. If Dwarven Priest is still on the battlefield, it will count itself.""","359583","11","","2023-Feb-05_02:21:57","USD","2785","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447147","4","$0.18","$0.72","4","4x","","7e1e0f13-35a6-4a5e-8666-47bc5c275be7","166704","","0"
"Dwindle","Blue","{2}{U}","3","C","(Core Set 2019)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets -6/-0.
When enchanted creature blocks, destroy it. (The attacking creature remains blocked.)""","0","Ryan Pancoast","""• Once the enchanted creature is destroyed, the attacking creature won’t assign or deal combat damage unless it has trample or is being blocked by another creature.""","359851","53","","2023-Feb-02_04:23:49","USD","2567","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447189","4","$0.16","$0.64","4","4x","","cb38f190-30f0-49ca-99c3-d3cdf21075e8","166705","","0"
"Electrify","Red","{3}{R}","4","C","(Core Set 2019)","Instant","0","0","""Electrify deals 4 damage to target creature.""","0","Craig J Spearing","""""","359616","139","","2023-Feb-05_04:33:59","USD","2805","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447275","3","$0.15","$0.45","3","3x","","60bee89d-d916-4095-830f-6270f8c4f0d8","168470","","0"
"Elvish Rejuvenator","Green","{2}{G}","3","C","(Core Set 2019)","Creature — Elf Druid","1","1","""When Elvish Rejuvenator enters the battlefield, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order.""","0","Winona Nelson","""""","359686","180","","2023-Feb-05_04:47:38","USD","2824","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447316","3","$0.23","$0.69","3","3x","","d0299b00-b16c-4e7d-b67a-ec160ea81a54","168613","","0"
"Epicure of Blood","Black","{4}{B}","5","C","(Core Set 2019)","Creature — Vampire","4","4","""Whenever you gain life, each opponent loses 1 life.""","0","Anna Steinbauer","""• The ability of Epicure of Blood triggers just once for each life-gaining event, whether it’s 1 life from Impassioned Orator or 4 life from Dawning Angel. If you gain an amount of life “for each” of something or “equal to the number” of something, that life is gained as one event and the ability of Epicure of Blood triggers only once.
• Each creature with lifelink dealing combat damage causes a separate life-gaining event. For example, if two creatures you control with lifelink deal combat damage at the same time, Epicure of Blood’s ability will trigger twice. However, if a single creature you control with lifelink deals combat damage to multiple creatures, players, and/or planeswalkers at the same time (perhaps because it has trample or was blocked by more than one creature), the ability will trigger only once.
• In a Two-Headed Giant game, life gained by your teammate won’t cause the ability to trigger, even though it caused your team’s life total to increase.
• In a Two-Headed Giant game, Epicure of Blood’s ability causes the opposing team to lose 1 life twice.""","360004","95","","2023-Jan-31_15:26:24","USD","2201","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447231","3","$0.25","$0.75","3","3x","","40b03528-f4ec-4825-ba4c-c485cb4eab3a","169073","","0"
"Essence Scatter","Blue","{1}{U}","2","C","(Core Set 2019)","Instant","0","0","""Counter target creature spell.""","0","Josh Hass","""• A “creature spell” is any spell with the type creature, even if it has other types such as artifact or enchantment. Older cards of type summon are also creature spells.""","360304","54","","2023-Feb-02_04:24:00","USD","2573","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447190","4","$0.21","$0.84","4","4x","","975f61eb-a121-4f43-93a4-c6f20c6aee84","169299","","0"
"Explosive Apparatus","","{1}","1","C","(Core Set 2019)","Artifact","0","0","""{3}, {T}, Sacrifice Explosive Apparatus: It deals 2 damage to any target.""","0","Lindsey Look","""""","360273","233","","2023-Apr-10_04:59:37","USD","4879","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447370","3","$0.17","$0.51","3","3x","","608f431b-a05c-4610-94f7-928d87b2c056","169294","","0"
"Field Creeper","","{2}","2","C","(Core Set 2019)","Artifact Creature — Scarecrow","2","1","""""","0","Anthony Palumbo","""""","359836","234","","2023-Apr-10_04:59:56","USD","4880","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447371","2","$0.20","$0.40","2","2x","","e148c1bf-84a2-48cd-882e-ad0fd74b8f0f","168601","","0"
"Fire Elemental","Red","{3}{R}{R}","5","C","(Core Set 2019)","Creature — Elemental","5","4","""""","0","Slawomir Maniak","""""","359618","141","","2023-Feb-05_04:34:02","USD","2806","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447277","4","$0.17","$0.68","4","4x","","fcca2f76-3db9-472b-b78e-a87b81e31d0a","168472","","0"
"Forsaken Sanctuary","Land","","0","C","(Core Set 2019)","Land","0","0","""Forsaken Sanctuary enters the battlefield tapped.
{T}: Add {W} or {B}.""","0","Vincent Proce","""""","360239","250","","2023-May-01_05:50:06","USD","4954","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447387","1","$0.25","$0.25","1","1x","","b376c8c9-cd35-4c2b-8b5b-95ea9735b366","169290","","0"
"Foul Orchard","Land","","0","C","(Core Set 2019)","Land","0","0","""Foul Orchard enters the battlefield tapped.
{T}: Add {B} or {G}.""","0","Yeong-Hao Han","""""","360240","251","","2023-May-01_05:50:14","USD","4955","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447388","2","$0.25","$0.50","2","2x","","6b28e1e1-0813-4e4a-a7a7-058b7787272c","169288","","0"
"Fountain of Renewal","","{1}","1","U","(Core Set 2019)","Artifact","0","0","""At the beginning of your upkeep, you gain 1 life.
{3}, Sacrifice Fountain of Renewal: Draw a card.""","0","Adam Paquette","""""","359659","235","","2023-Jan-30_21:30:25","USD","2029","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447372","2","$0.58","$1.16","2","2x","","26894980-8961-4479-85dd-5f01c899718b","168493","","0"
"Frilled Sea Serpent","Blue","{4}{U}{U}","6","C","(Core Set 2019)","Creature — Serpent","4","6","""{5}{U}{U}: Frilled Sea Serpent can't be blocked this turn.""","0","Steven Belledin","""• Once Frilled Sea Serpent has been blocked, activating its ability won’t change or undo that block.""","359598","56","","2023-Feb-02_04:23:59","USD","2572","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447192","6","$0.17","$1.02","6","6x","","e0aa62c0-d24b-4bce-9f2b-d42402b0830c","168450","","0"
"Gallant Cavalry","White","{3}{W}","4","C","(Core Set 2019)","Creature — Human Knight","2","2","""Vigilance (Attacking doesn't cause this creature to tap.)
When Gallant Cavalry enters the battlefield, create a 2/2 white Knight creature token with vigilance.""","0","Craig J Spearing","""""","360236","12","","2023-Feb-05_02:22:16","USD","2786","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447148","3","$0.19","$0.57","3","3x","","e388c433-3a37-45f6-825a-d13d2223b6f7","169282","","0"
"Gargoyle Sentinel","","{3}","3","U","(Core Set 2019)","Artifact Creature — Gargoyle","3","3","""Defender (This creature can't attack.)
{3}: Until end of turn, Gargoyle Sentinel loses defender and gains flying.""","0","Drew Baker","""""","360272","236","","2023-Jan-30_21:30:50","USD","2040","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447373","1","$0.21","$0.21","1","1x","","381e9f97-9655-4f41-9829-4ac26c2ed6ac","169292","","0"
"Gearsmith Guardian","","{5}","5","C","(Core Set 2019)","Artifact Creature — Construct","3","5","""Gearsmith Guardian gets +2/+0 as long as you control a blue creature.""","0","Deruchenko Alexander","""""","359837","237","","2023-Apr-10_05:00:18","USD","4881","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447374","3","$0.16","$0.48","3","3x","","1d532b01-8bf7-4a27-a438-db03bcd00694","168619","","0"
"Gearsmith Prodigy","Blue","{U}","1","C","(Core Set 2019)","Creature — Human Artificer","1","2","""Gearsmith Prodigy gets +1/+0 as long as you control an artifact.""","0","Deruchenko Alexander","""""","359852","57","","2023-Feb-02_04:23:55","USD","2570","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447193","3","$0.17","$0.51","3","3x","","77d9e666-d9c9-4ccd-89a5-83de79677fa6","168590","","0"
"Ghostform","Blue","{1}{U}","2","C","(Core Set 2019)","Sorcery","0","0","""Up to two target creatures can't be blocked this turn.""","0","Scott Chou","""""","360303","58","","2023-Feb-02_04:23:57","USD","2571","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447194","5","$0.20","$1.00","5","5x","","347760a1-03f5-4cc9-87ad-e08986b1ea21","168649","","0"
"Giant Spider","Green","{3}{G}","4","C","(Core Set 2019)","Creature — Spider","2","4","""Reach (This creature can block creatures with flying.)""","0","Randy Gallegos","""• This card now uses the Reach keyword ability to enable the blocking of flying creatures. This works because a creature with flying can only be blocked by creatures with flying or reach.""","359694","183","","2023-Feb-05_04:47:40","USD","2825","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447319","4","$0.19","$0.76","4","4x","","80996b0d-cd44-445e-96de-677e0018255c","168483","","0"
"Goblin Instigator","Red","{1}{R}","2","C","(Core Set 2019)","Creature — Goblin Rogue","1","1","""When Goblin Instigator enters the battlefield, create a 1/1 red Goblin creature token.""","0","Filip Burburan","""""","360288","142","","2023-Feb-05_04:34:06","USD","2807","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447278","5","$0.32","$1.60","5","5x","","90cef94d-d941-4e08-afec-a116626b74fb","166706","","0"
"Goblin Motivator","Red","{R}","1","C","(Core Set 2019)","Creature — Goblin Warrior","1","1","""{T}: Target creature gains haste until end of turn. (It can attack and {T} this turn.)""","0","Johann Bodin","""""","359619","143","","2023-Feb-05_04:35:51","USD","2808","Core Set 2019","(M19)","(m19)","M19","[M19]","[m19]","M19","m19","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","447279","4","$0.25","$1.00","4","4x","","94b3a4fb-9024-45ef-a54b-cf3a9fa5b9c2","168473","","0"
"Greenwood Sentinel","Green","{1}{G}","2","C","(Core Set 2020)","Creature — Elf Scout","2","2","""Vigilance (Attacking doesn't cause this creature to tap.)""","0","Johann Bodin","""""","379542","174","","2023-Feb-05_04:47:42","USD","2826","Core Set 2020","(M20)","(m20)","M20","[M20]","[m20]","M20","m20","","0","","Regular","Not Using","Have","","","Core set 2019 1/30/23","0","466928","4","$0.18","$0.72","4","4x","","e9a1a70d-c146-453e-84c4-71cae4e0afaa","192907","","0"
